sample_key,idx,project,commit_id,target,cwe,cve,func_hash,file_name,label_changed_line_count,char_len,token_len_approx,line_count,macro_count,preproc_count,call_count,unique_call_count,loop_count,cond_count,ptr_count,memory_api_count,string_api_count,bounds_keyword_count,error_handling_keyword_count,lifecycle_keyword_count,null_keyword_count,zero_shot_pred,zero_shot_correct,zero_shot_prompt_mode,zero_shot_prompt_tokens,zero_shot_completion_tokens,zero_shot_total_tokens,zero_shot_message_chars,author_no_yes_pred,author_no_yes_correct,author_no_yes_prompt_mode,author_no_yes_prompt_tokens,author_no_yes_completion_tokens,author_no_yes_total_tokens,author_no_yes_message_chars,yes_only_pred,yes_only_correct,yes_only_prompt_mode,yes_only_prompt_tokens,yes_only_completion_tokens,yes_only_total_tokens,yes_only_message_chars,no_only_pred,no_only_correct,no_only_prompt_mode,no_only_prompt_tokens,no_only_completion_tokens,no_only_total_tokens,no_only_message_chars,icl_pred,icl_correct,icl_prompt_mode,icl_prompt_tokens,icl_completion_tokens,icl_total_tokens,icl_message_chars,old_rag_pred,old_rag_correct,old_rag_prompt_mode,old_rag_prompt_tokens,old_rag_completion_tokens,old_rag_total_tokens,old_rag_message_chars,positive_weighted_rag_pred,positive_weighted_rag_correct,positive_weighted_rag_prompt_mode,positive_weighted_rag_prompt_tokens,positive_weighted_rag_completion_tokens,positive_weighted_rag_total_tokens,positive_weighted_rag_message_chars,balanced_grouped_no_label_bc_pred,balanced_grouped_no_label_bc_correct,balanced_grouped_no_label_bc_prompt_mode,balanced_grouped_no_label_bc_prompt_tokens,balanced_grouped_no_label_bc_completion_tokens,balanced_grouped_no_label_bc_total_tokens,balanced_grouped_no_label_bc_message_chars,retrieval_query_idx,retrieval_query_func_id,retrieval_func_char_len,retrieval_func_line_count,retrieval_num_selected_query_chunks,retrieval_num_index_matches,retrieval_top1_score,retrieval_top2_score,retrieval_score_gap_top1_top2,retrieval_mean_match_score,retrieval_top_pos_score_max,retrieval_top_neg_score_max,retrieval_pos_neg_margin_max,retrieval_pos_neg_margin_mean,retrieval_positive_evidence_count,retrieval_negative_evidence_count,retrieval_unknown_evidence_count,retrieval_top1_evidence_role,retrieval_top1_evidence_polarity,retrieval_top1_polarity_agrees_target,retrieval_same_project_match_count,retrieval_same_cwe_match_count,retrieval_role_count_vulnerable_changed,retrieval_role_count_fixed_changed,retrieval_role_count_safe_background,retrieval_role_count_vulnerable_context,retrieval_role_count_unknown,method_known_pred_count,method_yes_count,method_no_count,method_yes_rate,method_disagree,method_pred_entropy
idx:220463,220463,tensorflow,e21af685e1828f7ca65038307df5cc06de4479e8,0,CWE-476,CVE-2022-23595,150487232572114145456611052017035566512,xla_platform_info.cc,6,2769,526,64,0,0,48,34,3,9,20,2,0,0,8,0,0,1,0,,,,,3105,1,0,,,,,4759,1,0,,,,,3764,1,0,,,,,4100,1,0,,,,,7818,0,1,,1409,1,1410,6609,0,1,rag_inline_function_label,1563,2,1565,7150,1,0,baseline_compatible_grouped_no_label,1600,5,1605,6941,220463,220463,2769,64,2,22,0.9284628629684448,0.9250730276107788,0.0033898353576660156,0.9183014251969077,0.9284628629684448,0.9250730276107788,0.0033898353576660156,0.003164529800415039,9,10,3,vulnerable_changed,1,no,5,0,9,3,7,3,0,8,6,2,0.75,1,0.8112781244591328
idx:195055,195055,tensorflow,2b7100d6cdff36aa21010a82269bc05a6d1cc74a,1,CWE-787,CVE-2022-21740,115744370413617881150207979427400512016,count_ops.cc,45,3819,746,90,0,0,56,16,2,10,12,0,0,8,0,0,0,1,1,,,,,4155,1,1,,,,,5809,1,1,,,,,4814,1,1,,,,,5150,1,1,,,,,10512,1,1,,1635,2,1637,7512,1,1,rag_inline_function_label,1803,1,1804,8260,1,1,baseline_compatible_grouped_no_label,1931,5,1936,8245,195055,195055,3819,90,2,22,1.0,0.9611846208572388,0.03881537914276123,0.9455220265821977,0.9611846208572388,0.9558523893356323,0.005332231521606445,0.002294301986694336,10,10,2,vulnerable_context,,unknown,14,0,10,7,3,2,0,8,8,0,1.0,0,0.0
idx:220804,220804,tensorflow,2b7100d6cdff36aa21010a82269bc05a6d1cc74a,0,CWE-787,CVE-2022-21740,321329284400462468105618833406255634390,count_ops.cc,23,2361,467,61,0,0,30,12,3,7,10,0,0,6,0,0,0,1,0,,,,,2697,1,0,,,,,4351,1,0,,,,,3356,1,0,,,,,3692,1,0,,,,,9054,1,0,,1333,2,1335,6004,1,0,rag_inline_function_label,1525,1,1526,6802,1,0,baseline_compatible_grouped_no_label,1642,4,1646,6827,220804,220804,2361,61,2,21,0.9550420045852661,0.9540126919746399,0.0010293126106262207,0.945484513328189,0.9550420045852661,0.9530839920043945,0.0031906962394714355,0.002574354410171509,10,10,1,vulnerable_changed,1,no,21,0,10,6,4,1,0,8,8,0,1.0,0,0.0
idx:195056,195056,tensorflow,8c6f391a2282684a25cbfec7687bd5d35261a209,1,CWE-369,CVE-2022-23557,154263320578941255259441922880599149557,common.h,1,2670,623,65,0,3,39,11,7,1,4,0,0,0,1,0,0,1,1,,,,,3006,0,0,,,,,4660,1,1,,,,,3665,0,0,,,,,4001,1,1,,,,,8608,1,1,,1800,2,1802,6547,0,0,rag_inline_function_label,2033,1,2034,7243,0,0,baseline_compatible_grouped_no_label,2081,4,2085,7088,195056,195056,2670,65,2,23,0.942516028881073,0.9414874315261841,0.001028597354888916,0.9356585067251454,0.942516028881073,0.9379149675369263,0.0046010613441467285,0.004522055387496948,10,10,3,vulnerable_changed,1,yes,23,0,10,4,6,3,0,8,4,4,0.5,1,1.0
idx:220841,220841,tensorflow,8c6f391a2282684a25cbfec7687bd5d35261a209,0,CWE-369,CVE-2022-23557,163406073569204971648641083480315438791,common.h,1,2700,631,66,0,3,39,11,7,2,4,0,0,0,2,0,0,1,0,,,,,3036,1,0,,,,,4690,1,0,,,,,3695,1,0,,,,,4031,0,1,,,,,8638,1,0,,1810,2,1812,6581,0,1,rag_inline_function_label,2028,2,2030,7127,1,0,baseline_compatible_grouped_no_label,2141,1,2142,7246,220841,220841,2700,66,2,23,0.947236180305481,0.9443606734275818,0.00287550687789917,0.939084213712941,0.947236180305481,0.9443606734275818,0.00287550687789917,0.0023931264877319336,10,10,3,vulnerable_changed,1,no,22,0,10,2,8,3,0,8,6,2,0.75,1,0.8112781244591328
idx:195059,195059,tensorflow,92dba16749fae36c246bec3f9ba474d9ddeb7662,1,CWE-617,CVE-2022-23579,61147310262209694276783937154772465535,dependency_optimizer.cc,2,1177,287,40,0,0,24,18,2,8,16,0,0,0,10,0,1,0,0,,,,,1513,0,0,,,,,3167,0,0,,,,,2172,0,0,,,,,2508,0,0,,,,,8901,0,0,,1164,2,1166,4995,0,0,rag_inline_function_label,1294,2,1296,5539,0,0,baseline_compatible_grouped_no_label,1224,1,1225,4924,195059,195059,1177,40,2,23,0.9269979000091553,0.9269979000091553,0.0,0.9110492675200753,0.9254647493362427,0.9269979000091553,0.007836639881134033,0.0031517446041107178,10,10,3,safe_background,0,no,9,0,10,2,8,3,0,8,0,8,0.0,0,0.0
idx:220909,220909,tensorflow,92dba16749fae36c246bec3f9ba474d9ddeb7662,0,CWE-617,CVE-2022-23579,223351651745564626611627672045490996261,None,3,1185,296,42,0,0,24,18,2,9,16,0,0,0,11,0,1,0,1,,,,,1521,0,1,,,,,3175,0,1,,,,,2180,0,1,,,,,2516,0,1,,,,,8909,0,1,,1178,1,1179,5006,0,1,rag_inline_function_label,1317,1,1318,5524,1,0,baseline_compatible_grouped_no_label,1237,1,1238,4932,220909,220909,1185,42,2,23,0.9167453646659851,0.9167453646659851,0.0,0.9061412189317786,0.9159513115882874,0.9167453646659851,0.007836639881134033,0.0035212934017181396,10,10,3,safe_background,0,yes,10,0,10,1,9,3,0,8,1,7,0.125,1,0.5435644431995964
idx:195063,195063,gpac,5f2c2a16d30229b6241f02fa28e3d6b810d64858,1,CWE-476,CVE-2021-40575,49630978088913986571244550780083545600,reframe_mpgvid.c,0,16506,3658,535,0,0,122,45,2,130,245,16,0,33,21,0,4,1,1,,,,,16842,1,1,,,,,18496,1,1,,,,,17501,1,1,,,,,17837,1,1,,,,,35321,1,1,,6236,1,6237,20332,1,1,rag_inline_function_label,6391,2,6393,21069,1,1,baseline_compatible_grouped_no_label,6505,4,6509,20564,195063,195063,16506,535,2,21,0.9643875956535339,0.9611970782279968,0.0031905174255371094,0.9421212758336749,0.9643875956535339,0.9611968398094177,0.0061896443367004395,0.004690200090408325,10,10,1,vulnerable_changed,1,yes,12,0,10,4,6,1,0,8,8,0,1.0,0,0.0
idx:220924,220924,gpac,5f2c2a16d30229b6241f02fa28e3d6b810d64858,0,CWE-476,CVE-2021-40575,313423902312193703310274340114212883369,None,4,16655,3694,541,0,0,123,45,2,131,247,17,0,33,21,0,4,1,0,,,,,16991,1,0,,,,,18645,1,0,,,,,17650,1,0,,,,,17986,1,0,,,,,35470,1,0,,6281,1,6282,20481,1,0,rag_inline_function_label,6436,2,6438,21218,1,0,baseline_compatible_grouped_no_label,6550,1,6551,20713,220924,220924,16655,541,2,21,0.9643875956535339,0.9611970782279968,0.0031905174255371094,0.9421212758336749,0.9643875956535339,0.9611968398094177,0.0061896443367004395,0.004690200090408325,10,10,1,vulnerable_changed,1,no,12,0,10,4,6,1,0,8,8,0,1.0,0,0.0
idx:195069,195069,gpac,f1ae01d745200a258cdf62622f71754c37cb6c30,1,CWE-120,CVE-2021-40568,32918828304584753556059241288811637938,av_parsers.c,1,1715,403,49,0,0,13,4,0,14,65,0,0,0,5,1,0,1,1,,,,,2051,1,1,,,,,3705,1,1,,,,,2710,1,1,,,,,3046,1,1,,,,,27412,1,1,,1566,2,1568,5739,1,1,rag_inline_function_label,1722,1,1723,6374,1,1,baseline_compatible_grouped_no_label,1767,4,1771,5796,195069,195069,1715,49,2,23,0.9593364000320435,0.9593364000320435,0.0,0.954655136751092,0.9585128426551819,0.9593364000320435,-0.0004793405532836914,-0.0006514489650726318,10,10,3,safe_background,0,no,15,0,10,1,9,3,0,8,8,0,1.0,0,0.0
idx:221079,221079,gpac,f1ae01d745200a258cdf62622f71754c37cb6c30,0,CWE-120,CVE-2021-40568,185903137648833315964702797768717766367,av_parsers.c,1,1731,412,49,0,0,13,4,0,14,65,0,0,0,5,1,0,1,0,,,,,2067,1,0,,,,,3721,1,0,,,,,2726,1,0,,,,,3062,1,0,,,,,27428,1,0,,1573,2,1575,5755,1,0,rag_inline_function_label,1702,1,1703,6057,1,0,baseline_compatible_grouped_no_label,1774,4,1778,5812,221079,221079,1731,49,2,23,0.9593364000320435,0.9593364000320435,0.0,0.954655136751092,0.9585128426551819,0.9593364000320435,-0.0004793405532836914,-0.0006514489650726318,10,10,3,safe_background,0,yes,15,0,10,1,9,3,0,8,8,0,1.0,0,0.0
idx:195073,195073,tensorflow,e746adbfcfee15e9cfdb391ff746c765b99bdf9b,1,CWE-416,CVE-2022-23584,20785520030401878119367159260444796492,decode_image_op.cc,1,4701,987,95,0,0,41,20,2,13,27,2,0,11,7,3,1,1,1,,,,,5037,1,1,,,,,6691,1,1,,,,,5696,1,1,,,,,6032,0,0,,,,,12799,1,1,,1935,1,1936,8511,1,1,rag_inline_function_label,2080,1,2081,9153,1,1,baseline_compatible_grouped_no_label,2138,1,2139,8909,195073,195073,4701,95,2,23,0.9432036876678467,0.9420244693756104,0.0011792182922363281,0.9329042693843013,0.9420244693756104,0.9406207203865051,0.004166722297668457,0.002785235643386841,10,10,3,vulnerable_context,,unknown,11,0,10,5,5,3,0,8,7,1,0.875,1,0.5435644431995964
idx:221123,221123,tensorflow,e746adbfcfee15e9cfdb391ff746c765b99bdf9b,0,CWE-416,CVE-2022-23584,197194550974667972193999280383190029027,decode_image_op.cc,0,4663,978,94,0,0,40,20,2,13,26,2,0,11,7,3,1,1,0,,,,,4999,1,0,,,,,6653,1,0,,,,,5658,1,0,,,,,5994,0,1,,,,,12761,1,0,,1894,2,1896,8355,1,0,rag_inline_function_label,2055,2,2057,9053,1,0,baseline_compatible_grouped_no_label,2134,5,2139,8827,221123,221123,4663,94,2,23,0.953524649143219,0.9530465006828308,0.0004781484603881836,0.9426716410595438,0.953524649143219,0.9530465006828308,0.0004781484603881836,0.00022476911544799805,10,10,3,vulnerable_changed,1,no,23,0,10,3,7,3,0,8,7,1,0.875,1,0.5435644431995964
idx:195074,195074,gpac,a69b567b8c95c72f9560c873c5ab348be058f340,1,CWE-415,CVE-2021-40571,270972574846681061752900592460657064315,descriptors.c,2,2689,645,83,0,3,37,18,1,11,37,0,0,11,12,0,4,1,1,,,,,3025,1,1,,,,,4679,1,1,,,,,3684,1,1,,,,,4020,1,1,,,,,8926,1,1,,1862,1,1863,6626,1,1,rag_inline_function_label,2087,2,2089,7398,1,1,baseline_compatible_grouped_no_label,1918,1,1919,6307,195074,195074,2689,83,2,23,0.9602817296981812,0.9580456018447876,0.0022361278533935547,0.9510686086571735,0.9602817296981812,0.9578920006752014,0.0035380125045776367,0.0029638707637786865,10,10,3,vulnerable_changed,1,yes,17,0,10,5,5,3,0,8,8,0,1.0,0,0.0
idx:221160,221160,gpac,a69b567b8c95c72f9560c873c5ab348be058f340,0,CWE-415,CVE-2021-40571,161782515383812350901831460771265303089,descriptors.c,1,2707,650,84,0,3,38,19,1,11,37,0,0,11,12,0,4,1,0,,,,,3043,1,0,,,,,4697,1,0,,,,,3702,1,0,,,,,4038,1,0,,,,,8944,1,0,,1868,2,1870,6644,1,0,rag_inline_function_label,2093,2,2095,7416,1,0,baseline_compatible_grouped_no_label,1924,1,1925,6325,221160,221160,2707,84,2,23,0.9602817296981812,0.9580456018447876,0.0022361278533935547,0.9510686086571735,0.9602817296981812,0.9578920006752014,0.0035380125045776367,0.0029638707637786865,10,10,3,vulnerable_changed,1,no,17,0,10,5,5,3,0,8,8,0,1.0,0,0.0
idx:195082,195082,linux,c7dfa4009965a9b2d7b329ee970eb8da0d32f0bc,1,CWE-862,CVE-2021-3656,308018010909685377463219146239861290533,None,1,1076,264,40,0,0,8,4,2,3,32,0,0,0,1,0,0,1,1,,,,,1412,1,1,,,,,3066,1,1,,,,,2071,1,1,,,,,2407,0,0,,,,,6769,0,0,,1212,2,1214,4786,0,0,rag_inline_function_label,1386,2,1388,5508,1,1,baseline_compatible_grouped_no_label,1420,2,1422,4903,195082,195082,1076,40,2,21,0.9523025155067444,0.951256513595581,0.00104600191116333,0.947051485379537,0.9523025155067444,0.9504891633987427,0.005227863788604736,0.0029976069927215576,10,10,1,vulnerable_changed,1,yes,21,0,10,3,7,1,0,8,5,3,0.625,1,0.954434002924965
idx:221413,221413,linux,c7dfa4009965a9b2d7b329ee970eb8da0d32f0bc,0,CWE-862,CVE-2021-3656,61346983903340748153155985789359366401,None,2,1161,278,43,0,0,10,5,2,3,32,0,0,0,1,0,0,1,0,,,,,1497,1,0,,,,,3151,0,1,,,,,2156,1,0,,,,,2492,0,1,,,,,6854,1,0,,1237,1,1238,4871,0,1,rag_inline_function_label,1411,1,1412,5593,1,0,baseline_compatible_grouped_no_label,1445,1,1446,4988,221413,221413,1161,43,2,21,0.9523025155067444,0.951256513595581,0.00104600191116333,0.947051485379537,0.9523025155067444,0.9504891633987427,0.005227863788604736,0.0029976069927215576,10,10,1,vulnerable_changed,1,no,21,0,10,3,7,1,0,8,5,3,0.625,1,0.954434002924965
idx:195083,195083,tensorflow,5b491cd5e41ad63735161cec9c2a568172c8b6a3,1,CWE-617,CVE-2022-23571,112719252128622113589892906952570683457,tensor.cc,1,1232,291,31,0,0,25,18,0,7,12,0,0,0,8,0,4,1,1,,,,,1568,1,1,,,,,3222,1,1,,,,,2227,1,1,,,,,2563,1,1,,,,,9319,1,1,,1149,1,1150,5127,1,1,rag_inline_function_label,1293,2,1295,5713,1,1,baseline_compatible_grouped_no_label,1297,1,1298,5251,195083,195083,1232,31,2,23,0.9432876110076904,0.941862940788269,0.0014246702194213867,0.9294194579124451,0.9432876110076904,0.941862940788269,0.004552125930786133,0.0029883980751037598,10,10,3,vulnerable_changed,1,yes,12,0,10,2,8,3,0,8,8,0,1.0,0,0.0
idx:221428,221428,tensorflow,5b491cd5e41ad63735161cec9c2a568172c8b6a3,0,CWE-617,CVE-2022-23571,12020279702191708342972381802829194549,tensor.cc,5,1679,389,40,0,0,30,19,0,10,12,0,0,0,10,0,4,1,0,,,,,2015,1,0,,,,,3669,1,0,,,,,2674,1,0,,,,,3010,1,0,,,,,9766,1,0,,1255,1,1256,5574,0,1,rag_inline_function_label,1396,1,1397,6110,0,1,baseline_compatible_grouped_no_label,1414,1,1415,5697,221428,221428,1679,40,2,22,0.9359503984451294,0.9332354664802551,0.0027149319648742676,0.9277820207855918,0.9359503984451294,0.9332354664802551,0.006881415843963623,0.004798173904418945,10,10,2,vulnerable_changed,1,no,0,0,10,6,4,2,0,8,6,2,0.75,1,0.8112781244591328
idx:195091,195091,tensorflow,35f0fabb4c178253a964d7aabdbb15c6a398b69a,1,CWE-754,CVE-2022-23593,84683486121098934971147990908524528886,tf_cpurt_symbolic_shape_optimization.cc,1,2597,585,57,0,0,29,18,5,7,17,0,0,11,5,0,0,0,0,,,,,2933,0,0,,,,,4587,0,0,,,,,3592,0,0,,,,,3928,0,0,,,,,10835,0,0,,1411,1,1412,6220,0,0,rag_inline_function_label,1647,2,1649,7059,0,0,baseline_compatible_grouped_no_label,1696,4,1700,6942,195091,195091,2597,57,2,24,0.9504196643829346,0.9504196643829346,0.0,0.9345585828026136,0.9504196643829346,0.9504196643829346,0.0,0.0,10,10,4,vulnerable_changed,1,yes,23,0,10,3,7,4,0,8,0,8,0.0,0,0.0
idx:221631,221631,tensorflow,35f0fabb4c178253a964d7aabdbb15c6a398b69a,0,CWE-754,CVE-2022-23593,131837408517580503230068988683463768929,tf_cpurt_symbolic_shape_optimization.cc,3,2739,626,61,0,0,31,18,5,8,18,0,0,11,6,0,0,0,1,,,,,3075,0,1,,,,,4729,0,1,,,,,3734,0,1,,,,,4070,0,1,,,,,10977,0,1,,1450,2,1452,6362,0,1,rag_inline_function_label,1686,1,1687,7201,0,1,baseline_compatible_grouped_no_label,1735,5,1740,7084,221631,221631,2739,61,2,24,0.9504196643829346,0.9504196643829346,0.0,0.9345585828026136,0.9504196643829346,0.9504196643829346,0.0,0.0,10,10,4,vulnerable_changed,1,no,23,0,10,3,7,4,0,8,0,8,0.0,0,0.0
idx:195092,195092,hermes,55e1b2343f4deb1a1b5726cfe1e23b2068217ff2,1,CWE-843,CVE-2021-24045,318397569222892175642900890058916302083,IREval.cpp,1,2070,352,64,0,0,22,12,0,22,7,0,0,0,16,0,1,0,0,,,,,2406,0,0,,,,,4060,0,0,,,,,3065,0,0,,,,,3401,0,0,,,,,83343,0,0,,1247,1,1248,5722,0,0,rag_inline_function_label,1311,1,1312,6035,0,0,baseline_compatible_grouped_no_label,1173,1,1174,5045,195092,195092,2070,64,2,22,0.9304217100143433,0.9304217100143433,0.0,0.9208862402222373,0.9304217100143433,0.923514723777771,0.006906986236572266,0.006906986236572266,10,10,2,vulnerable_changed,1,yes,0,0,10,0,10,2,0,8,0,8,0.0,0,0.0
idx:221651,221651,hermes,55e1b2343f4deb1a1b5726cfe1e23b2068217ff2,0,CWE-843,CVE-2021-24045,123137692006195986808828639392289766950,IREval.cpp,1,2034,346,64,0,0,21,11,0,22,7,0,0,0,15,0,1,0,1,,,,,2370,0,1,,,,,4024,0,1,,,,,3029,0,1,,,,,3365,1,0,,,,,46954,0,1,,1241,1,1242,5686,0,1,rag_inline_function_label,1305,1,1306,5999,0,1,baseline_compatible_grouped_no_label,1167,1,1168,5009,221651,221651,2034,64,2,22,0.9304217100143433,0.9304217100143433,0.0,0.9208862402222373,0.9304217100143433,0.923514723777771,0.006906986236572266,0.006906986236572266,10,10,2,vulnerable_changed,1,no,0,0,10,0,10,2,0,8,1,7,0.125,1,0.5435644431995964
idx:195095,195095,e2guardian,eae46a7e2a57103aadca903c4a24cca94dc502a2,1,CWE-295,CVE-2021-44273,285364534121786496260977042144971081331,Socket.cpp,1,3786,769,118,0,11,64,32,8,15,4,1,0,1,38,1,12,1,1,,,,,4122,1,1,,,,,5776,1,1,,,,,4781,1,1,,,,,5117,1,1,,,,,14771,1,1,,1799,1,1800,7500,1,1,rag_inline_function_label,1930,1,1931,8009,1,1,baseline_compatible_grouped_no_label,1743,4,1747,6748,195095,195095,3786,118,2,18,0.9269136786460876,0.9269136786460876,0.0,0.9184928403960334,0.9269136786460876,0.9164842963218689,0.01042938232421875,0.01042938232421875,8,10,0,vulnerable_changed,1,yes,0,0,8,0,10,0,0,8,8,0,1.0,0,0.0
idx:221678,221678,e2guardian,eae46a7e2a57103aadca903c4a24cca94dc502a2,0,CWE-295,CVE-2021-44273,137664252347139284732164058213112105028,Socket.cpp,4,3911,792,122,0,14,67,34,8,17,4,1,0,1,38,1,12,1,0,,,,,4247,1,0,,,,,5901,1,0,,,,,4906,1,0,,,,,5242,1,0,,,,,14896,1,0,,1840,1,1841,7625,1,0,rag_inline_function_label,1971,2,1973,8134,1,0,baseline_compatible_grouped_no_label,1784,1,1785,6873,221678,221678,3911,122,2,18,0.9269136190414429,0.9269136190414429,0.0,0.9184927807913886,0.9269136190414429,0.9164842367172241,0.01042938232421875,0.01042938232421875,8,10,0,vulnerable_changed,1,no,0,0,8,0,10,0,0,8,8,0,1.0,0,0.0
idx:195220,195220,tmate-ssh-server,1c020d1f5ca462f5b150b46a027aaa1bbe3c9596,1,CWE-362,CVE-2021-44512,154027151645284385944526585123822701001,tmate-main.c,4,1780,390,68,0,0,25,15,1,13,29,0,0,0,5,0,0,1,1,,,,,2116,1,1,,,,,3770,1,1,,,,,2775,1,1,,,,,3111,1,1,,,,,27998,1,1,,1460,1,1461,5663,1,1,rag_inline_function_label,1468,2,1470,5755,1,1,baseline_compatible_grouped_no_label,1807,5,1812,6266,195220,195220,1780,68,2,23,0.9535486698150635,0.9533337354660034,0.0002149343490600586,0.9382326343785161,0.9535486698150635,0.9403300285339355,0.016721069812774658,0.014969855546951294,10,10,3,vulnerable_changed,1,yes,0,0,10,1,9,3,0,8,8,0,1.0,0,0.0
idx:222666,222666,tmate-ssh-server,1c020d1f5ca462f5b150b46a027aaa1bbe3c9596,0,CWE-362,CVE-2021-44512,271664953315961811306024013861867052587,tmate-main.c,9,2025,421,73,0,0,29,16,1,14,27,0,0,0,5,0,0,1,0,,,,,2361,1,0,,,,,4015,1,0,,,,,3020,1,0,,,,,3356,0,1,,,,,30891,1,0,,1530,1,1531,5908,0,1,rag_inline_function_label,1538,1,1539,6000,1,0,baseline_compatible_grouped_no_label,1867,4,1871,6507,222666,222666,2025,73,2,24,0.9530565738677979,0.94962477684021,0.0034317970275878906,0.9368039816617966,0.9530565738677979,0.9387576580047607,0.01491236686706543,0.01460564136505127,10,10,4,vulnerable_changed,1,no,0,0,10,1,9,4,0,8,6,2,0.75,1,0.8112781244591328
idx:195230,195230,pjproject,f74c1fc22b760d2a24369aa72c74c4a9ab985859,1,CWE-125,CVE-2021-43845,128531615202269817130665554219664776865,rtcp_xr.c,4,7256,1817,215,0,0,40,14,2,25,201,0,0,6,11,2,4,1,1,,,,,7592,1,1,,,,,9246,1,1,,,,,8251,1,1,,,,,8587,1,1,,,,,37230,1,1,,3446,1,3447,10945,1,1,rag_inline_function_label,3696,2,3698,11683,1,1,baseline_compatible_grouped_no_label,3710,4,3714,11120,195230,195230,7256,215,2,21,0.9508480429649353,0.9472368955612183,0.003611147403717041,0.9428950491405669,0.9508480429649353,0.9472368955612183,0.004028499126434326,0.0038198232650756836,10,10,1,vulnerable_changed,1,yes,0,0,10,5,5,1,0,8,8,0,1.0,0,0.0
idx:222737,222737,pjproject,f74c1fc22b760d2a24369aa72c74c4a9ab985859,0,CWE-125,CVE-2021-43845,134123814969944330757535232446891920936,rtcp_xr.c,12,7585,1913,231,0,0,40,14,2,29,213,0,0,14,11,2,4,1,0,,,,,7921,1,0,,,,,9575,1,0,,,,,8580,1,0,,,,,8916,1,0,,,,,31907,1,0,,3561,1,3562,11274,1,0,rag_inline_function_label,3811,2,3813,12012,1,0,baseline_compatible_grouped_no_label,3825,2,3827,11449,222737,222737,7585,231,2,21,0.9508480429649353,0.9472368955612183,0.003611147403717041,0.9428950491405669,0.9508480429649353,0.9472368955612183,0.004028499126434326,0.0038198232650756836,10,10,1,vulnerable_changed,1,no,0,0,10,5,5,1,0,8,8,0,1.0,0,0.0
idx:195231,195231,gpac,893fb99b606eebfae46cde151846a980e689039b,1,CWE-476,CVE-2021-40565,99100226875075764129164909998725433232,av_parsers.c,1,4464,1010,161,0,0,18,12,0,50,92,4,0,4,18,0,2,1,1,,,,,4800,1,1,,,,,6454,1,1,,,,,5459,1,1,,,,,5795,1,1,,,,,30161,1,1,,2549,1,2550,8024,1,1,rag_inline_function_label,2824,1,2825,8983,1,1,baseline_compatible_grouped_no_label,2906,4,2910,8619,195231,195231,4464,161,2,20,0.9678078293800354,0.9678078293800354,0.0,0.9566685080528259,0.9678078293800354,0.9670568108558655,0.002812027931213379,0.0017815232276916504,9,10,1,vulnerable_changed,1,yes,2,0,9,5,5,1,0,8,8,0,1.0,0,0.0
idx:222739,222739,gpac,893fb99b606eebfae46cde151846a980e689039b,0,CWE-476,CVE-2021-40565,151148020238252563376772611575796474624,av_parsers.c,2,4475,1014,162,0,0,17,11,0,51,92,4,0,4,19,0,2,1,0,,,,,4811,1,0,,,,,6465,1,0,,,,,5470,1,0,,,,,5806,1,0,,,,,30172,1,0,,2717,2,2719,8557,1,0,rag_inline_function_label,2924,2,2926,9274,1,0,baseline_compatible_grouped_no_label,2420,4,2424,7269,222739,222739,4475,162,2,22,0.9629817008972168,0.9535535573959351,0.009428143501281738,0.9486998915672302,0.9629817008972168,0.9535535573959351,0.009428143501281738,0.006120085716247559,10,10,2,vulnerable_changed,1,no,2,0,10,2,8,2,0,8,8,0,1.0,0,0.0
idx:195233,195233,tensorflow,97282c6d0d34476b6ba033f961590b783fa184cd,1,CWE-787,CVE-2022-23566,128649942367020682781968122888762734954,graph_properties.cc,1,360,70,10,0,0,6,6,0,1,3,0,0,0,3,0,1,0,0,,,,,696,0,0,,,,,2350,0,0,,,,,1355,0,0,,,,,1691,0,0,,,,,8447,0,0,,908,1,909,4122,0,0,rag_inline_function_label,999,2,1001,4508,1,1,baseline_compatible_grouped_no_label,1089,5,1094,4410,195233,195233,360,10,2,25,0.9283635020256042,0.9283635020256042,0.0,0.9221225714683533,0.9248830080032349,0.9283635020256042,-0.0008819103240966797,-0.0021812021732330322,10,10,5,safe_background,0,no,15,0,10,3,7,5,0,8,1,7,0.125,1,0.5435644431995964
idx:222906,222906,tensorflow,97282c6d0d34476b6ba033f961590b783fa184cd,0,CWE-787,CVE-2022-23566,99847293040079140904834991959660799210,graph_properties.cc,5,601,118,15,0,0,9,7,0,2,5,0,0,0,4,0,1,0,1,,,,,937,0,1,,,,,2591,0,1,,,,,1596,0,1,,,,,1932,0,1,,,,,8688,0,1,,984,1,985,4441,0,1,rag_inline_function_label,1166,2,1168,5147,0,1,baseline_compatible_grouped_no_label,1150,1,1151,4636,222906,222906,601,15,2,22,0.936476469039917,0.9357470273971558,0.0007294416427612305,0.9259967478838834,0.931733250617981,0.936476469039917,0.0005115270614624023,-0.0021158456802368164,10,10,2,fixed_changed,0,yes,20,0,10,3,7,2,0,8,0,8,0.0,0,0.0
