author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_policy_skip_reason,repair_override,repair_applied_pred,repair_applied_correct
0,1,0,1,1,3911,CWE-295,38,221678,1,122,1,12,0,1,0,1,0,1,e2guardian,0.01042938232421875,0.9269136190414429,0,792,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,2025,CWE-362,5,222666,0,73,0,0,0,1,0,1,1,0,tmate-ssh-server,0.01491236686706543,0.9530565738677979,0,421,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,14,7585,CWE-125,11,222737,2,231,0,4,0,1,0,1,0,1,pjproject,0.004028499126434326,0.9508480429649353,0,1913,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,4475,CWE-476,19,222739,0,162,4,2,0,1,0,1,0,1,gpac,0.009428143501281738,0.9629817008972168,0,1014,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,601,CWE-787,4,222906,0,15,0,1,1,0,1,0,1,0,tensorflow,0.0005115270614624023,0.936476469039917,0,118,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,1,0,8,2055,CWE-617,3,222925,0,49,0,0,1,0,1,0,1,0,tensorflow,0.002022981643676758,0.9212559461593628,0,442,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,38,8029,CWE-190,52,223089,0,257,4,18,0,1,0,1,0,1,ImageMagick,0.011409521102905273,1.0,0,1847,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,3,22737,CWE-125,23,223368,0,734,0,11,1,0,0,1,1,0,pcre2,0.007847905158996582,0.9262903928756714,0,5051,1,0,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,1,4724,CWE-476,17,223728,2,121,0,2,1,0,1,0,1,0,tensorflow,0.00521320104598999,0.9268399477005005,0,940,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,3946,CWE-908,5,224153,0,93,2,1,1,0,0,1,1,0,tensorflow,0.0007904767990112305,0.9304990768432617,0,759,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,18,1318,CWE-476,2,224154,0,59,0,0,1,0,0,1,0,1,mruby,0.0025893449783325195,0.9120312929153442,0,357,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,1181,CWE-843,1,224181,1,32,0,1,1,0,0,1,1,0,tensorflow,0.0014670491218566895,0.9479848742485046,0,259,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,8,3896,CWE-125,0,224192,0,178,0,0,0,1,1,0,1,0,mruby,0.0,0.9405497312545776,0,1009,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,1,2571,CWE-787,3,224208,1,62,0,0,0,1,0,1,0,1,uWebSockets,0.005046844482421875,0.9465688467025757,0,468,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,10472,CWE-20,34,224277,1,276,0,5,1,0,1,0,1,0,flatpak,0.006871700286865234,0.9703056216239929,0,2168,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,19,11400,CWE-400,33,224281,1,338,8,15,0,1,0,1,0,1,squid,0.0142669677734375,0.9499983787536621,0,1960,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,1840,CWE-415,5,224472,0,84,1,1,0,1,0,1,0,1,gpac,0.005679607391357422,0.9576780796051025,0,596,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,3248,CWE-843,6,224570,0,87,0,1,0,1,0,1,0,1,tensorflow,-3.9458274841308594e-05,0.9754899740219116,0,759,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,2479,CWE-415,3,224728,0,76,0,0,0,1,0,1,0,1,gpac,0.005014538764953613,0.955898642539978,0,504,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,14,6906,CWE-190,4,224862,0,131,0,1,1,0,0,1,0,1,tensorflow,0.00843900442123413,0.9523455500602722,0,1241,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,3,7747,CWE-125,1,224891,0,152,0,1,0,1,0,1,0,1,tensorflow,0.004746079444885254,0.9698425531387329,0,1327,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,3627,CWE-276,63,224964,0,96,0,25,1,0,1,0,1,0,flatpak,0.0071863532066345215,0.9340403079986572,0,465,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,1,0,27,47132,CWE-522,193,225062,29,1623,8,13,1,0,1,0,1,0,postgres,0.006590843200683594,0.9400221109390259,0,9095,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,1,0,0,722,CWE-617,5,225086,0,20,0,0,1,0,1,0,1,0,tensorflow,-0.0015153288841247559,0.9336208701133728,0,202,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,13,5193,CWE-190,3,225125,0,117,0,0,0,1,0,1,0,1,tensorflow,0.0034638047218322754,0.9594714045524597,0,1001,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,7,1518,CWE-134,1,225383,0,49,1,0,0,1,1,0,0,1,v4l2loopback,0.002740621566772461,0.9611207246780396,0,321,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,0,508,CWE-476,5,225473,0,17,0,1,1,0,0,1,1,0,tensorflow,-0.009668111801147461,0.9274637699127197,0,102,1,0,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,5,318,CWE-190,1,225547,0,10,0,0,1,0,0,1,0,1,tensorflow,-0.002357780933380127,0.931581974029541,0,72,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,263,CWE-190,5,225552,0,8,1,1,0,1,0,1,1,0,tensorflow,-0.0007597804069519043,0.9447267055511475,0,56,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,9,5009,CWE-369,3,225563,0,121,0,3,0,1,0,1,0,1,tensorflow,-0.0012090802192687988,0.9650185704231262,0,1034,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,38,8015,CWE-190,51,225566,0,259,4,18,0,1,0,1,0,1,ImageMagick6,0.00982201099395752,0.9999998807907104,0,1826,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,0,279,CWE-476,3,226029,0,13,0,1,0,1,1,0,0,1,gpac,0.002764403820037842,0.9431662559509277,0,90,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,3181,CWE-476,1,226433,0,59,2,0,0,1,0,1,0,1,tensorflow,-0.0016922950744628906,0.9583321213722229,0,647,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,3216,CWE-476,32,227022,2,105,3,15,0,1,0,1,1,0,weechat,0.004722297191619873,0.9251090884208679,0,632,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,14,3598,CWE-119,14,228563,0,140,3,5,0,1,0,1,0,1,hhvm,0.010402560234069824,0.9301630854606628,0,938,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,486,CWE-787,3,229165,0,20,0,0,0,1,0,1,0,1,qemu,-8.893013000488281e-05,0.9633886814117432,0,115,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,1966,CWE-476,8,229337,1,45,0,5,1,0,0,1,1,0,tensorflow,0.014657318592071533,0.9409423470497131,0,410,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,7404,CWE-787,49,230147,1,157,5,14,0,1,0,1,0,1,glewlwyd,0.005967676639556885,0.9434453248977661,0,1299,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,16,4486,CWE-703,21,230302,15,160,18,2,0,1,0,1,0,1,njs,0.010451972484588623,0.9708391427993774,0,924,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,3343,CWE-703,4,230394,3,123,0,0,0,1,0,1,0,1,pjproject,0.0013625621795654297,0.93860924243927,0,807,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,40,51202,CWE-703,122,231012,0,1841,0,19,0,1,0,1,0,1,mruby,-0.005335330963134766,1.000000238418579,0,11258,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,3,2940,CWE-200,5,231048,0,58,0,1,0,1,1,0,0,1,FreeRTOS-Kernel,-0.0006622076034545898,0.9064436554908752,0,450,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,1,3434,CWE-703,0,231710,0,83,0,0,0,1,1,0,1,0,mvfst,0.004237353801727295,0.9019692540168762,0,593,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,10,5449,CWE-703,13,232287,3,151,0,0,0,1,0,1,0,1,libjpeg,0.0027399063110351562,0.9244685173034668,0,1178,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,11,6336,CWE-703,13,232289,3,173,0,0,0,1,0,1,0,1,libjpeg,0.005180239677429199,0.9448196887969971,0,1459,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,13,15893,CWE-476,51,232329,1,499,1,9,0,1,0,1,0,1,gpac,0.005853891372680664,0.9635515213012695,0,3429,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,1,2915,CWE-476,1,232405,0,58,2,0,1,0,0,1,1,0,tensorflow,0.0026079416275024414,0.9493675827980042,0,564,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,1205,CWE-703,1,232839,0,26,2,0,0,1,0,1,1,0,tensorflow,-0.0013327598571777344,0.9646369218826294,0,243,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function contains OP_REQUIRES checks for epsilon > 0 and num_streams >= 0, but no checks for scale/offset/mean/variance NumElements matching num_channels.",The target function is entirely unrelated to the historical repair's FusedBatchNorm channel dimension validation; it manages a QuantileStreamResource and lacks the specific variables and guarded operations from the repair.,verifier_not_no,0,1,0
0,1,0,1,1,1471,CWE-369,0,233862,0,49,0,0,0,1,1,0,1,0,deark,0.0006301999092102051,0.9487913846969604,0,456,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,3633,CWE-476,11,233867,0,125,0,4,0,1,0,1,0,1,php-src,0.026632487773895264,0.9859155416488647,0,943,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,4213,CWE-703,11,234731,1,148,1,1,0,1,0,1,0,1,linux,0.005037069320678711,0.9569805860519409,0,830,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,166,79225,CWE-125,140,234875,4,2414,37,39,0,1,0,1,0,1,ImageMagick,-0.004742741584777832,1.0,0,13494,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The historical repair introduces a MagickMin bound on number_channels for a pixel-channel loop in a complex images operation, while the target function is a MNG image reader with no equivalent loop or MagickMin guard.",The target function operates on a completely different semantic context (MNG chunk parsing) and lacks the specific MagickMin bounds check on number_channels protecting a pixel-channel loop that the historical repair addresses.,verifier_not_no,0,1,0
0,1,0,1,2,1097,CWE-787,4,235642,4,42,0,0,1,0,1,0,0,1,pjproject,-0.001208961009979248,0.9533566236495972,0,273,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,10,7660,CWE-787,1,235765,0,163,0,1,0,1,0,1,0,1,tensorflow,0.0031522512435913086,0.9539929628372192,0,1494,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,339,CWE-703,2,236125,0,10,0,0,0,1,0,1,0,1,gpac,0.0015689730644226074,0.9620280861854553,0,80,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,3,1305,CWE-269,3,237885,0,35,0,0,1,0,1,0,1,0,lsquic,0.00020110607147216797,0.9467276930809021,0,222,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,0,1,3,305,CWE-200,2,238322,1,20,1,0,0,1,0,1,1,0,barebox,-0.0016684532165527344,0.939910352230072,0,86,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,12,18162,CWE-416,103,238803,3,684,2,43,0,1,1,0,0,1,vim,0.005884289741516113,0.9577686786651611,0,4309,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,803,CWE-787,5,240276,0,29,0,1,0,1,0,1,0,1,vim,-0.00331193208694458,0.946467399597168,0,205,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,14,3658,CWE-369,0,240595,0,75,0,0,0,1,0,1,0,1,tensorflow,0.003684103488922119,0.960565447807312,0,785,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function guards updates.dims() == indices.dims() + params->dims() - 1 for a Scatter operation, whereas the historical repair guards input_indices_in.dim_size(1) == input_shape_in.dim_size(0) for a ReshapeSparseTensor operation.","The target function's shape checks protect a different operation (scatter) with different variables and bounds compared to the historical repair (sparse tensor reshape), so the specific repair obligation is not already present.",verifier_not_no,0,1,0
0,1,1,0,1,1025,CWE-284,10,241040,0,50,0,2,1,0,1,0,1,0,booth,0.001924753189086914,0.9564363956451416,0,268,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,1,0,0,273,CWE-787,1,241311,0,13,0,0,1,0,1,0,1,0,mruby,-0.9457029700279236,0.951144814491272,0,76,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,8,10312,CWE-354,3,241369,2,234,4,0,1,0,0,1,1,0,tensorflow,0.007905125617980957,0.9436521530151367,0,1981,1,0,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,3,517,CWE-703,1,242619,1,17,0,1,1,0,1,0,0,1,tensorflow,0.0,0.9504944682121277,0,136,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,7,12031,CWE-703,26,242637,0,365,2,4,1,0,0,1,1,0,gpac,0.004747152328491211,0.9511579275131226,0,2428,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,1,2578,CWE-125,1,242899,0,54,0,1,1,0,0,1,1,0,tensorflow,0.004975378513336182,0.9257679581642151,0,464,1,0,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,8,2303,CWE-20,10,242926,0,60,0,0,1,0,0,1,1,0,tensorflow,0.0002181529998779297,0.9550331830978394,0,502,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,11,4067,CWE-703,6,245140,0,85,0,0,1,0,0,1,1,0,tensorflow,0.002238929271697998,0.9419932961463928,0,587,1,0,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function contains size checks for input lists and example labels, but no shape compatibility check for ragged tensor flat_values.","The historical repair adds a shape compatibility guard for ragged tensor flat_values which is entirely absent from the target function, and the target function operates on different data structures (sparse/dense features) without the risky flat_outer_dims operation.",verifier_not_no,0,1,0
0,1,0,1,6,6039,CWE-703,6,245434,1,179,0,1,0,1,0,1,0,1,gpac,0.002192258834838867,0.9483470320701599,0,1433,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,1071,CWE-476,4,245921,0,24,0,3,1,0,1,0,1,0,tensorflow,-0.0002371072769165039,0.9027320742607117,0,216,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,0,1,0,420,CWE-125,1,246207,0,10,0,0,1,0,0,1,1,0,tensorflow,0.0032930374145507812,0.9372918605804443,0,125,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,16,12980,CWE-703,3,246237,0,281,0,0,0,1,1,0,1,0,furnace,0.0039899349212646484,0.9327089786529541,0,2945,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,1915,CWE-369,2,246495,0,45,0,0,1,0,0,1,0,1,tensorflow,0.0,0.9473526477813721,0,363,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,5,1877,CWE-787,4,246693,0,65,0,0,0,1,0,1,0,1,gpac,0.0,0.9662302732467651,0,433,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,3,3983,CWE-703,2,247290,0,88,0,2,0,1,0,1,0,1,tensorflow,-0.0030861496925354004,0.938434898853302,0,854,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function checks input_min.dim_size(0) == depth, input_max.dim_size(0) == depth, input_min.NumElements() == depth, and input.dim_size(3) == depth, which are shape/bounds checks for a different operation (QuantizeAndDequantize) with different variables.","The target function contains shape/bounds checks for a different set of variables (input, input_min, input_max) in a different operation, not the semantic element-count guards for scale/offset/estimated_mean/estimated_variance against num_channels from the historical FusedBatchNorm repair.",verifier_not_no,0,1,0
0,1,0,1,2,1625,CWE-284,7,247337,1,76,1,3,0,1,0,1,0,1,rpm,0.003366529941558838,0.954359233379364,0,410,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,11,2972,CWE-362,3,247550,10,62,0,2,0,1,1,0,1,0,envoy,0.0003101229667663574,0.9403511881828308,0,632,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,0,1215,CWE-399,4,247755,0,41,0,0,1,0,1,0,1,0,cryptopp,-0.002728879451751709,0.92615807056427,0,335,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,13,7435,CWE-369,8,249510,13,214,18,1,0,1,0,1,0,1,libjxl,0.004830658435821533,0.9535616636276245,0,1704,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,2973,CWE-476,11,249989,1,79,0,2,1,0,0,1,0,1,gpac,0.004356443881988525,0.9424921870231628,0,635,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,959,CWE-552,5,250692,0,26,0,0,0,1,0,1,0,1,drogon,0.0035899877548217773,0.9423331022262573,0,198,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,4315,CWE-369,3,251946,1,92,0,3,1,0,1,0,1,0,tensorflow,0.0016223788261413574,0.9095786809921265,0,761,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,25,10240,CWE-20,40,252437,0,282,5,0,0,1,0,1,0,1,tinyexr,0.00923067331314087,0.9484859108924866,0,2029,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,8,3886,CWE-125,0,253515,0,178,0,0,1,0,0,1,1,0,mruby,0.0,0.9405497312545776,0,1004,1,0,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,12,6915,CWE-703,27,253699,1,282,2,2,0,1,0,1,0,1,linux,0.0,0.9421263337135315,0,1768,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,9,4946,CWE-476,4,253970,0,99,0,3,1,0,0,1,0,1,tensorflow,0.01837158203125,0.9976662397384644,0,925,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,1611,CWE-252,8,255032,0,50,0,0,0,1,0,1,0,1,FFmpeg,0.005603015422821045,0.950453519821167,0,349,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,12,1139,CWE-787,11,255574,0,57,0,3,0,1,0,1,1,0,njs,0.0022968053817749023,0.9399200677871704,0,286,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,5427,CWE-20,5,255787,0,119,3,3,0,1,0,1,0,1,tensorflow,0.002513289451599121,0.9264550805091858,0,1045,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,9,10123,CWE-908,1,255807,0,213,0,0,1,0,0,1,0,1,tensorflow,0.0059667229652404785,0.9553877115249634,0,1690,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,21,3318,CWE-369,5,255932,0,80,1,0,1,0,1,0,1,0,tensorflow,0.006406426429748535,0.9360512495040894,0,627,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,2,4710,CWE-125,5,256138,3,116,3,1,1,0,0,1,0,1,tensorflow,0.0056043267250061035,0.9674717783927917,0,1144,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,11,1449,CWE-200,12,256441,0,48,0,0,1,0,0,1,0,1,pjproject,0.0011413097381591797,0.9622535705566406,0,312,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,552,CWE-703,3,256587,0,11,0,2,1,0,0,1,1,0,tensorflow,0.0,0.9777206778526306,0,109,1,0,1,0,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function contains OP_REQUIRES checks for scalar handle and non-null session_state, but lacks any NumElements == num_channels guards for batch normalization parameters.","The historical repair adds NumElements == num_channels guards for FusedBatchNorm parameters, which are entirely absent from the target DeleteSessionTensor function that operates on different variables and a different risky path.",verifier_not_no,0,1,0
0,1,0,1,2,2375,CWE-703,1,256947,0,58,0,0,1,0,1,0,1,0,tensorflow,0.0002384781837463379,0.9412029981613159,0,454,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,7,5002,CWE-703,6,257461,0,125,0,1,0,1,1,0,1,0,tensorflow,0.012466609477996826,0.9268859028816223,0,958,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,0,1900,CWE-369,3,258082,0,51,0,1,1,0,0,1,1,0,tensorflow,0.0014459490776062012,0.9671487808227539,0,358,1,0,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,5,3979,CWE-476,4,259081,2,97,1,2,1,0,1,0,0,1,tensorflow,0.0033867955207824707,0.9425183534622192,0,669,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,2,3091,CWE-416,17,259515,3,103,2,3,0,1,0,1,0,1,gpac,0.003953397274017334,0.9534635543823242,0,718,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,4,1217,CWE-787,4,259619,0,34,2,2,1,0,1,0,1,0,libjpeg,0.004355490207672119,0.9436853528022766,0,218,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,3,3595,CWE-703,1,259732,0,74,0,1,1,0,0,1,0,1,tensorflow,0.004748344421386719,0.9746449589729309,0,719,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function checks input_min_tensor.dim_size(0) == depth and input_max_tensor.dim_size(0) == depth, but does not use GetTensorDim or check NumElements() == num_channels for scale/offset/estimated_mean/estimated_variance as in the historical repair.","The historical repair adds specific NumElements() == num_channels guards for scale, offset, estimated_mean, and estimated_variance using GetTensorDim, which are absent in the target function that operates on different variables (input_min_tensor, input_max_tensor) with different dimension checks.",verifier_not_no,0,1,0
0,1,0,1,2,7575,CWE-787,29,261220,2,242,0,8,1,0,0,1,1,0,wolfMQTT,0.004338979721069336,0.9409051537513733,0,1108,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,1410,CWE-416,5,261769,1,55,7,2,0,1,1,0,0,1,njs,0.008463680744171143,0.9184064865112305,0,306,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,12,4564,CWE-703,27,262721,0,177,0,4,0,1,0,1,1,0,njs,0.010572075843811035,0.9620441198348999,0,817,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,2419,CWE-125,2,262803,0,51,0,0,0,1,0,1,0,1,tensorflow,0.057861387729644775,0.9999997019767761,0,387,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,2266,CWE-703,9,263382,0,65,0,2,0,1,0,1,0,1,tensorflow,0.00047516822814941406,0.9510757923126221,0,578,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,1424,CWE-125,8,263521,0,35,0,0,1,0,1,0,0,1,tensorflow,0.0020111799240112305,0.9496238231658936,0,257,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,2392,CWE-345,10,264367,1,61,0,0,0,1,0,1,0,1,tensorflow,-0.00042563676834106445,0.9296160340309143,0,565,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,1309,CWE-416,15,264657,0,42,0,6,0,1,0,1,0,1,gpac,-0.004740357398986816,0.9497281312942505,0,269,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,1,2427,CWE-824,15,264715,0,71,0,2,1,0,1,0,1,0,tensorflow,0.008048951625823975,0.9468220472335815,0,563,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,1,1006,CWE-703,1,265432,0,23,0,0,0,1,0,1,0,1,tensorflow,-0.0028206706047058105,0.9555015563964844,0,172,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,5,3362,CWE-276,17,267357,0,93,1,6,1,0,1,0,0,1,crun,0.0033065080642700195,0.94010329246521,0,587,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,5,2873,CWE-703,2,267917,0,66,0,1,0,1,0,1,0,1,tensorflow,0.008209466934204102,0.9963209629058838,0,536,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,18,7883,CWE-125,27,267985,7,310,9,9,0,1,0,1,0,1,radare2,0.01122128963470459,0.9741929173469543,0,2105,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,22,11370,CWE-703,5,268104,0,236,2,3,0,1,1,0,1,0,tensorflow,0.0022434592247009277,0.9522072076797485,0,1995,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function is a different op (SparseTensorSliceToSparseTensor) with unrelated validation checks for row_remapping, col_remapping, and initializing_values sizes.","The historical repair adds specific NumElements validation guards for FusedBatchNorm parameters, which are entirely absent from the target function that performs a completely different checkpoint loading operation.",verifier_not_no,0,1,0
