author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_override,repair_applied_pred,repair_applied_correct
1,1,1,1,4,1103,CWE-787,4,197511,0,35,2,2,1,1,1,1,0,0,libjpeg,0.004572629928588867,0.9453796148300171,1,220,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,4,7137,CWE-787,43,197517,1,150,5,12,1,1,1,1,1,1,glewlwyd,0.005967676639556885,0.9434453248977661,1,1245,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,3,3191,CWE-703,1,197518,0,68,0,1,0,0,1,1,1,1,tensorflow,0.004748344421386719,0.9746449589729309,1,649,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,2,7554,CWE-787,29,197565,2,241,0,8,1,1,0,0,0,0,wolfMQTT,0.004338979721069336,0.9409051537513733,1,1105,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,1335,CWE-416,3,197593,0,51,6,1,1,1,1,1,1,1,njs,0.00253903865814209,0.9128586053848267,1,288,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,12,4494,CWE-703,25,197666,0,174,0,3,0,0,1,1,0,0,njs,0.010572075843811035,0.9620441198348999,1,805,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,3,2111,CWE-125,2,197719,0,45,0,0,1,1,1,1,1,1,tensorflow,0.057861506938934326,0.9999998211860657,1,341,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,2247,CWE-703,9,197748,0,65,0,2,1,1,1,1,1,1,tensorflow,0.00047516822814941406,0.9510757923126221,1,572,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,1,1,0,1030,CWE-125,8,197760,0,24,0,0,0,0,0,0,0,0,tensorflow,0.0020112991333007812,0.9496239423751831,1,185,0,0,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,21,4407,CWE-703,16,197796,0,140,1,0,1,1,1,1,1,1,qemu,0.00034314393997192383,0.9464443922042847,1,859,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,4,1688,CWE-345,7,197801,1,45,0,0,0,0,0,0,0,0,tensorflow,-0.0012814998626708984,0.909969687461853,1,391,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,1090,CWE-416,11,197824,0,36,0,4,1,1,1,1,1,1,gpac,0.0001412034034729004,0.9431226253509521,1,219,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,0,0,1,2329,CWE-824,15,197826,0,70,0,2,0,0,0,0,0,0,tensorflow,0.008048951625823975,0.9342254996299744,1,543,0,0,0,0,best_ensemble_pred,0,0,,,,,,,0,0,0
1,1,1,1,0,568,CWE-703,1,197893,0,11,0,0,0,0,1,1,0,0,tensorflow,-0.00557941198348999,0.9411569237709045,1,96,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,5,3429,CWE-276,15,197973,0,93,1,5,0,0,0,0,1,1,crun,0.0033065080642700195,0.94010329246521,1,598,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,5,2727,CWE-703,2,197998,0,64,0,1,1,1,1,1,1,1,tensorflow,0.01371455192565918,0.9927682876586914,1,509,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,18,7850,CWE-125,27,198010,7,310,9,9,1,1,1,1,1,1,radare2,0.01122128963470459,0.9741929173469543,1,2090,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,22,11099,CWE-703,5,198013,0,231,2,3,1,1,0,0,0,0,tensorflow,0.0012999176979064941,0.95183265209198,1,1951,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,13,3054,CWE-125,2,198116,0,69,0,0,1,1,1,1,1,1,tensorflow,0.005492687225341797,0.9519917964935303,1,711,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,1,6758,CWE-476,1,198117,0,129,0,1,1,1,1,1,1,1,tensorflow,0.013936042785644531,0.976059079170227,1,1165,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,30,16319,CWE-125,88,198161,1,486,0,28,1,1,1,1,1,1,ImageMagick,1.1920928955078125e-07,1.0000001192092896,1,3365,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,2,237,CWE-369,2,198169,0,5,0,1,1,1,1,1,1,1,tensorflow,-0.029471516609191895,0.9524258375167847,1,40,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,4,1384,CWE-200,14,198239,1,65,2,2,1,1,1,1,1,1,barebox,0.003004133701324463,0.9476161599159241,1,301,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,4,1647,CWE-369,0,198259,1,33,0,0,1,1,1,1,1,1,tensorflow,0.02518153190612793,0.9747096300125122,1,271,0,0,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,9,4587,CWE-369,3,198282,0,100,0,2,0,0,1,1,0,0,tensorflow,0.003368377685546875,0.942965030670166,1,756,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,6,2487,CWE-416,12,198350,3,87,0,1,1,1,1,1,1,1,owntone-server,0.00089263916015625,0.9564245939254761,1,626,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,5377,CWE-703,15,198374,0,124,0,15,0,0,0,0,0,0,tensorflow,-0.0010074377059936523,0.9643769264221191,1,1045,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,1,890,CWE-787,3,198399,1,29,0,0,1,1,1,1,1,1,uftpd,0.0015552043914794922,0.9484754800796509,1,278,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,40,50746,CWE-288,122,198439,0,1828,0,19,1,1,1,1,0,0,mruby,-0.004718959331512451,0.9957659244537354,1,11152,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,14,1767,CWE-787,8,198449,0,65,0,0,1,1,1,1,1,1,pjproject,0.0009025335311889648,0.9543824195861816,1,365,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,1,1,0,1722,CWE-703,0,198452,0,37,0,0,0,0,0,0,0,0,tensorflow,0.004415750503540039,0.9537745118141174,1,265,0,0,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,1,2245,CWE-416,12,198476,0,86,0,2,1,1,1,1,1,1,njs,0.0021262168884277344,0.954693078994751,1,454,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,2725,CWE-415,5,198499,1,73,0,0,1,1,1,1,1,1,micro-ecc,0.0005155801773071289,0.925962507724762,1,596,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,1155,CWE-416,1,198523,3,28,1,0,1,1,1,1,1,1,tensorflow,-0.0038237571716308594,0.9547367095947266,1,212,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,13,2210,CWE-787,11,198545,0,106,1,3,0,0,1,1,1,1,u-boot,0.0013740062713623047,0.9448509216308594,1,556,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,5,1634,CWE-703,1,198556,0,63,0,0,1,1,1,1,1,1,mruby,0.01683562994003296,0.9783458709716797,1,396,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,2248,CWE-787,6,198566,1,59,3,0,1,1,1,1,1,1,libmobi,0.0035366415977478027,0.9595619440078735,1,472,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,5,1308,CWE-787,4,198662,0,53,0,1,1,1,1,1,1,1,vim,-0.00045734643936157227,0.9543809294700623,1,320,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,1471,CWE-125,18,198692,1,66,1,2,1,1,1,1,1,1,ipsec,0.004206657409667969,0.9406472444534302,1,384,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,22,8477,CWE-787,23,198695,18,415,25,6,1,1,1,1,1,1,MilkyTracker,0.004247903823852539,0.9373185634613037,1,2317,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,6,1410,CWE-189,5,198703,1,50,3,0,1,1,1,1,1,1,LibRaw,0.016089558601379395,1.0000001192092896,1,532,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,638,CWE-401,6,198736,0,24,1,1,1,1,1,1,1,1,linux,2.0444393157958984e-05,0.9631800055503845,1,148,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,1,1384,CWE-125,11,198743,0,50,0,1,0,0,0,0,0,0,LuaJIT,0.008090615272521973,0.9278562068939209,1,334,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,2,1947,CWE-125,16,198927,2,76,2,5,1,1,1,1,1,1,radare2,-0.002921581268310547,0.983761191368103,1,498,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,6,1134,CWE-125,4,198983,0,36,0,0,1,1,1,1,1,1,swtpm,0.002317667007446289,0.9563277363777161,1,198,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,12,2961,CWE-362,41,199159,3,96,0,6,1,1,1,1,1,1,linux,0.0009225010871887207,0.9587963819503784,1,619,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,0,0,0,152,CWE-415,0,199712,0,7,1,0,0,0,0,0,0,0,linux,-0.0032840967178344727,0.9369207620620728,1,31,0,0,0,0,best_ensemble_pred,0,0,,,,,,,0,0,0
1,1,1,1,0,2721,CWE-22,10,199767,0,101,0,5,1,1,1,1,1,1,hexchat,-0.0004279017448425293,0.9405249953269958,1,672,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,34,19279,CWE-444,381,199778,0,953,0,0,1,1,0,0,1,1,puma,0.003126680850982666,0.9263651371002197,1,5982,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,11,15134,CWE-476,20,199833,4,336,5,0,1,1,1,1,1,1,chafa,0.003078758716583252,0.9407910108566284,1,2154,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,308,CWE-125,2,199836,0,16,0,0,1,1,0,0,0,0,pjproject,-0.0019130110740661621,0.9292430281639099,1,66,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,3,1665,CWE-476,13,199841,0,70,0,3,1,1,1,1,0,0,radare2,0.0013915300369262695,0.9468514919281006,1,358,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,11,5582,CWE-787,23,199851,0,218,1,9,0,0,1,1,0,0,vim,0.003183126449584961,0.939593493938446,1,1246,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,47,19139,CWE-787,31,199952,3,790,28,5,1,1,1,1,1,1,MilkyTracker,0.005740463733673096,0.9451104998588562,1,5957,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,13,31245,CWE-416,105,199984,16,1121,15,40,1,1,1,1,1,1,vim,0.037874579429626465,0.9961702823638916,1,6895,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,23,6670,CWE-787,39,200113,0,243,0,9,1,1,1,1,1,1,ImageMagick,-0.006206393241882324,0.986651599407196,1,1443,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,13171,CWE-264,96,200157,1,426,1,42,1,1,1,1,1,1,exim,0.005883634090423584,0.9490112662315369,1,2717,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,1,875,CWE-200,8,200163,0,41,2,0,1,1,1,1,1,1,linux,0.005163788795471191,0.9676381349563599,1,206,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,3449,CWE-200,19,200287,0,121,0,0,0,0,1,1,0,0,linux,0.008393645286560059,0.9612435102462769,1,829,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,1,1,1,1184,CWE-787,0,200305,0,34,0,0,1,1,1,1,1,1,ghostpdl,0.0006919503211975098,0.9367662668228149,1,229,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,17,8888,CWE-665,54,200320,0,330,2,9,0,0,1,1,0,0,samba,0.004195272922515869,0.9465479850769043,1,1946,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,16,39409,CWE-787,24,200323,9,1430,6,12,1,1,1,1,0,0,vim,0.007527172565460205,0.9999997615814209,1,9281,1,1,0,0,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,3,761,CWE-476,5,200379,1,25,1,1,1,1,1,1,1,1,radare2,0.0039435625076293945,0.9479385614395142,1,196,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,2,674,CWE-401,4,200695,1,28,1,0,1,1,1,1,1,1,linux,0.0005829930305480957,0.962834358215332,1,166,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,9,1139,CWE-787,1,200781,0,63,0,0,1,1,1,1,1,1,ncurses,0.0020498037338256836,0.9367954134941101,1,364,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,1117,CWE-703,15,200895,1,43,0,6,0,0,1,1,0,0,vim,-0.0023993849754333496,0.9470387697219849,1,275,0,0,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,0,0,0,1308,CWE-212,18,200934,0,43,0,4,0,0,0,0,0,0,libvirt,0.0023152828216552734,0.9511979818344116,1,278,0,0,0,0,best_ensemble_pred,0,0,,,,,,,0,0,0
1,1,1,1,2,895,CWE-787,7,200976,0,39,0,1,1,1,1,1,1,1,vim,-0.0018590688705444336,0.9470468759536743,1,235,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,4,1492,CWE-787,5,201007,0,63,0,0,1,1,1,1,1,1,pjproject,0.0024527311325073242,0.9485597610473633,1,509,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,204,CWE-416,3,201343,0,6,0,1,0,0,0,0,0,0,linux,-0.009820044040679932,0.9409523606300354,1,34,1,1,0,0,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,1,1417,CWE-415,7,201353,0,59,4,0,0,0,0,0,0,0,wireless-drivers,0.0025211572647094727,0.9648504853248596,1,274,0,0,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,22,7874,CWE-787,20,201382,1,233,4,7,1,1,1,1,1,1,gerbv,0.003094613552093506,0.9425696134567261,1,1767,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,1,1,0,762,CWE-787,5,201384,0,40,0,2,0,0,0,0,0,0,vim,0.006006360054016113,0.938796877861023,1,211,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,134,15672,CWE-787,32,201451,0,418,2,9,1,1,1,1,1,1,ImageMagick6,0.0,0.9999998807907104,1,3783,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,3,4749,CWE-310,17,201872,0,184,5,2,1,1,1,1,1,1,gnutls,0.003313422203063965,0.9559165239334106,1,904,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,48,34450,CWE-416,76,201885,6,1486,3,32,1,1,1,1,0,0,vim,0.008198916912078857,0.9477280974388123,1,8130,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,1,1,0,2210,CWE-59,17,201913,4,95,0,0,0,0,1,1,0,0,libarchive,0.003229081630706787,0.9563739895820618,1,483,0,0,0,0,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,2,1188,CWE-476,11,201925,1,60,3,4,0,0,0,0,0,0,linux,0.004464507102966309,0.9506479501724243,1,284,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,30,19946,CWE-787,87,202081,14,764,6,29,1,1,0,0,1,1,vim,0.005560815334320068,0.9336655139923096,1,4736,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,12,1105,CWE-125,4,202082,0,28,0,1,1,1,1,1,1,1,radare2,9.036064147949219e-05,0.9456377029418945,1,222,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,5,2943,CWE-787,10,202125,0,119,1,4,1,1,0,0,1,1,cairo,0.004602372646331787,0.9340559244155884,1,819,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,4,9164,CWE-787,4,202256,0,235,1,1,1,1,0,0,1,1,qtbase,0.002602994441986084,0.9106588959693909,1,1916,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,26,3371,CWE-787,2,202276,0,136,3,1,1,1,1,1,1,1,vim,0.004245758056640625,0.9302260875701904,1,851,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,1179,CWE-122,3,202304,0,50,0,0,1,1,1,1,1,1,vim,-0.0011833906173706055,0.9455037713050842,1,310,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,5,978,CWE-119,17,202392,0,38,0,6,1,1,1,1,1,1,php-src,0.001265406608581543,0.9422320127487183,1,239,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,7,2044,CWE-125,4,202659,0,77,0,0,1,1,1,1,1,1,net,0.003736734390258789,0.9482629299163818,1,505,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,1,1213,CWE-369,12,202677,0,49,1,0,1,1,1,1,1,1,qemu,0.030558288097381592,0.993962824344635,1,285,0,0,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,522,CWE-787,2,202688,0,19,0,0,1,1,1,1,1,1,ghostpdl,0.005755364894866943,0.9549639225006104,1,150,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,1,1,0,576,CWE-476,9,202708,0,26,0,4,0,0,1,1,0,0,vim,0.0062670111656188965,0.933066725730896,1,139,0,0,0,0,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,7,1222,CWE-704,4,202719,0,44,0,1,1,1,1,1,1,1,linux,0.0015761852264404297,0.953208863735199,1,254,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,39,13504,CWE-772,32,202748,0,416,0,7,1,1,1,1,1,1,ImageMagick,0.0,1.000000238418579,1,2673,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,2,349,CWE-119,1,202783,0,18,0,0,1,1,1,1,1,1,php-src,0.0016959309577941895,0.9376844763755798,1,109,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,14,1080,CWE-787,5,202822,0,46,1,0,1,1,1,1,1,1,ghostpdl,-0.0005570650100708008,0.9447214007377625,1,305,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,5,1898,CWE-787,11,202888,0,86,0,1,1,1,1,1,1,1,linux,0.002096235752105713,0.9545847177505493,1,463,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,5,1844,CWE-787,9,202889,0,85,0,0,1,1,1,1,1,1,linux,0.005177021026611328,0.9562326669692993,1,448,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,5,7610,CWE-434,54,202892,8,260,2,14,0,0,1,1,1,1,pure-ftpd,0.005372941493988037,0.9469370245933533,1,1476,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,0,0,0,434,CWE-787,1,202943,0,12,0,0,0,0,0,0,0,0,lua,0.0004957914352416992,0.9484584331512451,1,122,0,0,0,0,best_ensemble_pred,0,0,,,,,,,0,0,0
1,1,1,1,3,1582,CWE-703,8,203614,8,73,8,2,1,1,1,1,1,1,linux,0.0030707120895385742,0.9502585530281067,1,383,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,20,2749,CWE-703,11,203902,0,116,0,2,1,1,1,1,0,0,vim,0.0013816356658935547,0.9414913058280945,1,761,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,33,3355,CWE-200,31,204016,0,132,2,8,1,1,1,1,1,1,squashfs-tools,0.006322681903839111,0.9390935897827148,1,822,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,33,3363,CWE-200,31,204017,0,132,2,8,0,0,1,1,1,1,squashfs-tools,0.006322681903839111,0.9379671812057495,1,824,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,29,3071,CWE-200,31,204019,0,118,2,8,0,0,1,1,1,1,squashfs-tools,0.007493793964385986,0.9310237765312195,1,755,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,348,CWE-772,0,204032,0,17,0,0,1,1,1,1,1,1,linux,0.006537139415740967,0.9494297504425049,1,75,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,8,1016,CWE-787,15,204036,0,50,0,0,1,1,1,1,1,1,net,0.0004227757453918457,0.908596932888031,1,234,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,2,737,CWE-415,13,204073,7,37,9,5,1,1,1,1,0,0,shapelib,0.004907548427581787,0.9399808645248413,1,227,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,3567,CWE-617,13,204115,0,161,0,0,1,1,1,1,1,1,openldap,0.03535944223403931,0.9999999403953552,1,996,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,2,6800,CWE-369,11,204137,4,201,7,5,1,1,1,1,1,1,poppler,0.001421213150024414,0.9385243654251099,1,2168,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,3,558,CWE-125,0,204195,1,19,0,0,1,1,1,1,1,1,pjproject,-0.0014352798461914062,0.953692615032196,1,143,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,0,0,10,6093,CWE-787,31,204243,3,271,1,8,0,0,0,0,0,0,vim,0.013030469417572021,0.958290696144104,1,1470,0,0,0,0,best_ensemble_pred,0,0,,,,,,,0,0,0
0,0,1,1,0,876,CWE-94,6,204278,0,32,1,3,1,1,1,1,1,1,firejail,0.0046634674072265625,0.954625129699707,1,255,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,3,1824,CWE-125,4,204351,1,47,0,0,1,1,1,1,0,0,squirrel,0.0013510584831237793,0.9342229962348938,1,353,0,0,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,8,1123,CWE-787,10,204412,0,42,0,3,0,0,1,1,1,1,bpf,0.0005410909652709961,0.9561519622802734,1,249,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,11,2808,CWE-125,7,204425,0,107,1,0,1,1,1,1,1,1,frr,0.0017221570014953613,0.9302739500999451,1,612,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,10,16612,CWE-617,90,204438,2,475,2,44,1,1,1,1,1,1,ImageMagick,0.0018204450607299805,0.9537286162376404,1,3160,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,636,CWE-193,3,204495,0,21,0,0,1,1,1,1,1,1,linux,-0.004546821117401123,0.9548196792602539,1,144,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,5,2388,CWE-125,4,204534,0,76,5,0,1,1,1,1,1,1,admesh,-0.0008477568626403809,0.9157049059867859,1,607,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,1,1,0,620,CWE-125,2,204535,0,16,0,0,0,0,1,1,1,1,admesh,-0.009372830390930176,0.9336001873016357,1,163,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,2,8029,CWE-416,21,204544,3,297,7,3,1,1,1,1,1,1,linux,0.0054489970207214355,0.9405232667922974,1,1899,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,827,CWE-703,3,204814,2,35,3,1,1,1,1,1,0,0,linux,0.005205512046813965,0.9575507640838623,1,199,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,1,1,0,422,CWE-200,3,204830,0,17,0,0,1,1,0,0,0,0,linux,-0.0009312033653259277,0.9559057950973511,1,96,1,1,0,0,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,0,0,0,1193,CWE-94,5,205630,0,42,0,0,0,0,0,0,0,0,linux,0.0026851892471313477,0.9554912447929382,1,282,0,0,0,0,best_ensemble_pred,0,0,,,,,,,0,0,0
1,1,1,1,5,1196,CWE-787,34,205734,1,65,3,9,1,1,1,1,1,1,rizin,-0.002020120620727539,0.9506011009216309,1,355,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,0,0,0,110,CWE-834,0,205736,0,4,0,0,0,0,0,0,0,0,linux,-0.002780616283416748,0.933734118938446,1,25,0,0,0,0,best_ensemble_pred,0,0,,,,,,,0,0,0
1,1,1,1,4,1794,CWE-269,20,205806,1,88,0,9,1,1,1,1,1,1,Singular,0.006890654563903809,0.9384090900421143,1,504,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,1,1,1,991,CWE-401,0,205823,0,25,0,0,0,0,1,1,0,0,ovs,-0.0015590786933898926,0.9436839818954468,1,165,1,1,0,0,best_ensemble_pred,1,0,,,,,,,0,1,1
0,0,0,0,0,295,CWE-200,1,206025,0,11,0,0,0,0,0,0,0,0,evolution-data-server,-0.00047409534454345703,0.9389800429344177,1,58,0,0,0,0,best_ensemble_pred,0,0,,,,,,,0,0,0
1,1,1,1,14,7841,CWE-125,21,206043,7,274,1,1,1,1,1,1,1,1,gimp,0.005370199680328369,0.9845808148384094,1,1543,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,16,2972,CWE-672,4,206044,0,130,0,0,1,1,1,1,1,1,tigervnc,0.00208204984664917,0.9426440596580505,1,764,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,3,9072,CWE-787,33,206262,3,362,0,11,1,1,0,0,1,1,vim,0.0052356719970703125,0.9511356353759766,1,2095,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
1,1,1,1,0,5477,CWE-416,28,206273,8,177,8,8,1,1,0,0,0,0,radare2,0.0028003454208374023,0.9434003829956055,1,1473,1,1,1,1,best_ensemble_pred,1,0,,,,,,,0,1,1
